X,Y,Name,Description
121.117156,13.841624,Malainin Elem. School,Latitude: 13.841624<br>Longitude: 121.117156<br>Town/City: Ibaan<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
121.134046,13.822046,Tulay Elem. School,Latitude: 13.822046<br>Longitude: 121.134046<br>Town/City: Ibaan<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
120.90306,14.04388,Wenceslao Trinidad Memorial National High School,Latitude: 14.04388<br>Longitude: 120.90306<br>Town/City: Laurel<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
120.898705,14.049999,Laurel Central School,Latitude: 14.049999<br>Longitude: 120.898705<br>Town/City: Laurel<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
121.083621,13.967316,Laurel Immaculate Conception Parish Church,Latitude: 13.967316<br>Longitude: 121.083621<br>Town/City: Laurel<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: Church<br>Status of Center (Open/Closed): <br>Last Updated: 
120.916136,13.884849,Ayao-Iyao Elementary School,Latitude: 13.884849<br>Longitude: 120.916136<br>Town/City: Lemery<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
120.857991,13.916916,V. Ornales Elementary School,Latitude: 13.916916<br>Longitude: 120.857991<br>Town/City: Lemery<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
120.857666,13.916128,Bagong Pook Barangay Hall,Latitude: 13.916128<br>Longitude: 120.857666<br>Town/City: Lemery<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: Brgy Hall<br>Status of Center (Open/Closed): <br>Last Updated: 
120.875832,13.928611,Esteban Vito Elementary School,Latitude: 13.928611<br>Longitude: 120.875832<br>Town/City: Lemery<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
121.070709,13.908684,Barangay Hall,Latitude: 13.908684<br>Longitude: 121.070709<br>Town/City: Lemery<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: Brgy Hall<br>Status of Center (Open/Closed): <br>Last Updated: 
120.916136,13.884849,Dayapan Elementary School,Latitude: 13.884849<br>Longitude: 120.916136<br>Town/City: Lemery<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
120.9274,13.760596,Barangay Chapel,Latitude: 13.760596<br>Longitude: 120.9274<br>Town/City: Lemery<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
120.738815,14.074911,Basketball Court,Latitude: 14.074911<br>Longitude: 120.738815<br>Town/City: Lemery<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
120.916136,13.884849,Dita Elementary School,Latitude: 13.884849<br>Longitude: 120.916136<br>Town/City: Lemery<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
121.063248,13.766488,Gulod Elementary School,Latitude: 13.766488<br>Longitude: 121.063248<br>Town/City: Lemery<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
120.916136,13.884849,Mahayahay Elementary School,Latitude: 13.884849<br>Longitude: 120.916136<br>Town/City: Lemery<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
120.916136,13.884849,Masalisi Elementary School,Latitude: 13.884849<br>Longitude: 120.916136<br>Town/City: Lemery<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
120.916136,13.884849,Niogan Elementary School,Latitude: 13.884849<br>Longitude: 120.916136<br>Town/City: Lemery<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
121.070709,13.908684,Barangay Hall,Latitude: 13.908684<br>Longitude: 121.070709<br>Town/City: Lemery<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: Brgy Hall<br>Status of Center (Open/Closed): <br>Last Updated: 
120.890422,13.989802,Our Lady of All Nations Parish,Latitude: 13.989802<br>Longitude: 120.890422<br>Town/City: Lemery<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
120.916136,13.884849,Sambal Elementary School,Latitude: 13.884849<br>Longitude: 120.916136<br>Town/City: Lemery<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
120.916136,13.884849,San Isidro Itaas Elementary School,Latitude: 13.884849<br>Longitude: 120.916136<br>Town/City: Lemery<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
120.916136,13.884849,San Isidro Ibaba Elementary School,Latitude: 13.884849<br>Longitude: 120.916136<br>Town/City: Lemery<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
120.793335,13.968611,Sinisian Elementary School,Latitude: 13.968611<br>Longitude: 120.793335<br>Town/City: Lemery<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
120.932771,13.731136,Talaga Elementary School,Latitude: 13.731136<br>Longitude: 120.932771<br>Town/City: Lemery<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
120.916136,13.884849,Tubuan Elementary School,Latitude: 13.884849<br>Longitude: 120.916136<br>Town/City: Lemery<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
120.650002,14.033326,Bungahan Elem. School,Latitude: 14.033326<br>Longitude: 120.650002<br>Town/City: Lian<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
120.650002,14.033326,Cumba Elem. School,Latitude: 14.033326<br>Longitude: 120.650002<br>Town/City: Lian<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
120.650002,14.033326,Humayingan Elem. School,Latitude: 14.033326<br>Longitude: 120.650002<br>Town/City: Lian<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
120.650002,14.033326,Kapito Elem. School,Latitude: 14.033326<br>Longitude: 120.650002<br>Town/City: Lian<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
120.650002,14.033326,Lian Central School,Latitude: 14.033326<br>Longitude: 120.650002<br>Town/City: Lian<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
120.650002,14.033326,Lumaniag Elem. School,Latitude: 14.033326<br>Longitude: 120.650002<br>Town/City: Lian<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
120.650002,14.033326,Luyahan Elem. School,Latitude: 14.033326<br>Longitude: 120.650002<br>Town/City: Lian<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
120.650001,14.033333,Malaruhatan Elem. School,Latitude: 14.033333<br>Longitude: 120.650001<br>Town/City: Lian<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
120.650002,14.033326,Matabungkay Elem. School,Latitude: 14.033326<br>Longitude: 120.650002<br>Town/City: Lian<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
120.650002,14.033326,Prenza Elem. School,Latitude: 14.033326<br>Longitude: 120.650002<br>Town/City: Lian<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
120.650002,14.033326,San Diego Elem. School,Latitude: 14.033326<br>Longitude: 120.650002<br>Town/City: Lian<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
120.650002,14.033326,Tan-ag Elem. School,Latitude: 14.033326<br>Longitude: 120.650002<br>Town/City: Lian<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
121.167,13.9333,Brion Silva ES,Latitude: 13.9333<br>Longitude: 121.167<br>Town/City: Lipa City<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
121.17086,13.9455,G.B. Lontok MS,Latitude: 13.9455<br>Longitude: 121.17086<br>Town/City: Lipa City<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
121.166664,13.933333,Jose K. Obando,Latitude: 13.933333<br>Longitude: 121.166664<br>Town/City: Lipa City<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
121.167,13.9333,Malitlit-Anangi,Latitude: 13.9333<br>Longitude: 121.167<br>Town/City: Lipa City<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
121.192594199999988,13.8952855,Pinagkawitan,Latitude: 13.8952855<br>Longitude: 121.1925942<br>Town/City: Lipa City<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
121.061828,13.764524,LIPA NORTH DISTRICT,Latitude: 13.764524<br>Longitude: 121.061828<br>Town/City: Lipa City<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
121.162453,13.951305,Abundio Torre,Latitude: 13.951305<br>Longitude: 121.162453<br>Town/City: Lipa City<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
121.150729,13.94304,Plaridel ES,Latitude: 13.94304<br>Longitude: 121.150729<br>Town/City: Lipa City<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
121.167,13.9333,Santo Toribio,Latitude: 13.9333<br>Longitude: 121.167<br>Town/City: Lipa City<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
121.167,13.9333,Sen.Ma.Kalaw,Latitude: 13.9333<br>Longitude: 121.167<br>Town/City: Lipa City<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
121.167,13.9333,Katigbak MS,Latitude: 13.9333<br>Longitude: 121.167<br>Town/City: Lipa City<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
121.1542064,13.9786883,Pusil P/S,Latitude: 13.9786883<br>Longitude: 121.1542064<br>Town/City: Lipa City<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
121.166664,13.933333,Leoncio L.,Latitude: 13.933333<br>Longitude: 121.166664<br>Town/City: Lipa City<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
121.166664,13.933333,Patulot MS,Latitude: 13.933333<br>Longitude: 121.166664<br>Town/City: Lipa City<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
121.164951,13.9369,Malagonlong ES,Latitude: 13.9369<br>Longitude: 121.164951<br>Town/City: Lipa City<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
121.167,13.9333,Pagolingin Bata,Latitude: 13.9333<br>Longitude: 121.167<br>Town/City: Lipa City<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
121.007109,14.08813,San Guillermo,Latitude: 14.08813<br>Longitude: 121.007109<br>Town/City: Lipa City<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
121.158,13.9413,Recto MS,Latitude: 13.9413<br>Longitude: 121.158<br>Town/City: Lipa City<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
121.166664,13.933333,Cipriano Andal,Latitude: 13.933333<br>Longitude: 121.166664<br>Town/City: Lipa City<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
121.158,13.9413,Padre Valerio,Latitude: 13.9413<br>Longitude: 121.158<br>Town/City: Lipa City<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
121.158,13.9413,Malabanan MS,Latitude: 13.9413<br>Longitude: 121.158<br>Town/City: Lipa City<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
121.082236200000011,13.9176824,Pinagtongulan,Latitude: 13.9176824<br>Longitude: 121.0822362<br>Town/City: Lipa City<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
121.104,13.9113,Rafael M. Lojo,Latitude: 13.9113<br>Longitude: 121.104<br>Town/City: Lipa City<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
121.166664,13.933333,Tangway Loob,Latitude: 13.933333<br>Longitude: 121.166664<br>Town/City: Lipa City<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
121.14543,13.921453,Bolbok National,Latitude: 13.921453<br>Longitude: 121.14543<br>Town/City: Lipa City<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
121.117873,14.176894,NHS,Latitude: 14.176894<br>Longitude: 121.117873<br>Town/City: Lipa City<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
121.167,13.9333,Inos-Marawoy,Latitude: 13.9333<br>Longitude: 121.167<br>Town/City: Lipa City<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
121.117873,14.176894,NHS,Latitude: 14.176894<br>Longitude: 121.117873<br>Town/City: Lipa City<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
121.1644198,13.941876,Lipa City,Latitude: 13.941876<br>Longitude: 121.1644198<br>Town/City: Lipa City<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
121.062781,13.759354,Science HS,Latitude: 13.759354<br>Longitude: 121.062781<br>Town/City: Lipa City<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
121.1644198,13.941876,Lipa City,Latitude: 13.941876<br>Longitude: 121.1644198<br>Town/City: Lipa City<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
121.142936,13.928186,Lodlod National,Latitude: 13.928186<br>Longitude: 121.142936<br>Town/City: Lipa City<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
121.192594199999988,13.8952855,Pinagkawitan,Latitude: 13.8952855<br>Longitude: 121.1925942<br>Town/City: Lipa City<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
121.117873,14.176894,NHS,Latitude: 14.176894<br>Longitude: 121.117873<br>Town/City: Lipa City<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
121.082236200000011,13.9176824,Pinagtongulan,Latitude: 13.9176824<br>Longitude: 121.0822362<br>Town/City: Lipa City<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
121.117873,14.176894,NHS,Latitude: 14.176894<br>Longitude: 121.117873<br>Town/City: Lipa City<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
121.117873,14.176894,NHS,Latitude: 14.176894<br>Longitude: 121.117873<br>Town/City: Lipa City<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
121.312923,13.69083,Apar Elementary School,Latitude: 13.69083<br>Longitude: 121.312923<br>Town/City: Lobo<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
121.206484,13.65635,Balatbat Elementary School,Latitude: 13.65635<br>Longitude: 121.206484<br>Town/City: Lobo<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
121.240139,13.674752,Balibago Elementary School,Latitude: 13.674752<br>Longitude: 121.240139<br>Town/City: Lobo<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
121.176139,13.644574,Banalo Elementary School,Latitude: 13.644574<br>Longitude: 121.176139<br>Town/City: Lobo<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
121.335333,13.642568,Biga Elementary School,Latitude: 13.642568<br>Longitude: 121.335333<br>Town/City: Lobo<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
121.466728,13.84739,Bignay Elementary School,Latitude: 13.84739<br>Longitude: 121.466728<br>Town/City: Lobo<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
121.21212,13.692592,Calo Elementary School,Latitude: 13.692592<br>Longitude: 121.21212<br>Town/City: Lobo<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
121.240139,13.674752,Jaybanga Elementary School,Latitude: 13.674752<br>Longitude: 121.240139<br>Town/City: Lobo<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
121.240139,13.674752,Mabilog na Bundok Elementary School,Latitude: 13.674752<br>Longitude: 121.240139<br>Town/City: Lobo<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
121.240139,13.674752,Malabrigo Elementary School,Latitude: 13.674752<br>Longitude: 121.240139<br>Town/City: Lobo<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
121.21707,13.707738,Malapad na Parang Elementary School,Latitude: 13.707738<br>Longitude: 121.21707<br>Town/City: Lobo<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
121.194048,13.640982,Masaguitsit Elementary School,Latitude: 13.640982<br>Longitude: 121.194048<br>Town/City: Lobo<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
121.242536,13.669828,Nagtaluntong Elementary School,Latitude: 13.669828<br>Longitude: 121.242536<br>Town/City: Lobo<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
121.26,13.676792,Nagtoctoc Primary School,Latitude: 13.676792<br>Longitude: 121.26<br>Town/City: Lobo<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
121.254435,13.701765,Pinaghawanan Elementary School,Latitude: 13.701765<br>Longitude: 121.254435<br>Town/City: Lobo<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
121.208968,13.647926,Lobo Elementary School,Latitude: 13.647926<br>Longitude: 121.208968<br>Town/City: Lobo<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
121.211777,13.678331,San Miguel Elementary School,Latitude: 13.678331<br>Longitude: 121.211777<br>Town/City: Lobo<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
121.330248,13.688152,San Nicolas Elementary School,Latitude: 13.688152<br>Longitude: 121.330248<br>Town/City: Lobo<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
121.234531,13.627395,Sawang Elementary School,Latitude: 13.627395<br>Longitude: 121.234531<br>Town/City: Lobo<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
121.240139,13.674752,Soloc Elementary School,Latitude: 13.674752<br>Longitude: 121.240139<br>Town/City: Lobo<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
120.9521813,13.9301985,Covered Court,Latitude: 13.9301985<br>Longitude: 120.9521813<br>Town/City: Mataasnakahoy<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
121.003523,13.783848,Brgy Hall,Latitude: 13.783848<br>Longitude: 121.003523<br>Town/City: Mataasnakahoy<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: Brgy Hall<br>Status of Center (Open/Closed): <br>Last Updated: 
120.9521813,13.9301985,Covered Court,Latitude: 13.9301985<br>Longitude: 120.9521813<br>Town/City: Mataasnakahoy<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
121.070709,13.908684,Barangay Hall,Latitude: 13.908684<br>Longitude: 121.070709<br>Town/City: Mataasnakahoy<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: Brgy Hall<br>Status of Center (Open/Closed): <br>Last Updated: 
121.070709,13.908684,Barangay Hall,Latitude: 13.908684<br>Longitude: 121.070709<br>Town/City: Mataasnakahoy<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: Brgy Hall<br>Status of Center (Open/Closed): <br>Last Updated: 
120.9521813,13.9301985,Covered Court,Latitude: 13.9301985<br>Longitude: 120.9521813<br>Town/City: Mataasnakahoy<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
121.246324,13.871132,Day Care Center,Latitude: 13.871132<br>Longitude: 121.246324<br>Town/City: Mataasnakahoy<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
121.070709,13.908684,Barangay Hall,Latitude: 13.908684<br>Longitude: 121.070709<br>Town/City: Mataasnakahoy<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: Brgy Hall<br>Status of Center (Open/Closed): <br>Last Updated: 
120.9,13.7167,Mabini Central School,Latitude: 13.7167<br>Longitude: 120.9<br>Town/City: Mabini<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
120.9,13.7167,Gasang Elem School,Latitude: 13.7167<br>Longitude: 120.9<br>Town/City: Mabini<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
120.9,13.7167,Mainaga Elelm School,Latitude: 13.7167<br>Longitude: 120.9<br>Town/City: Mabini<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
120.9,13.7167,Mainit Elem. School,Latitude: 13.7167<br>Longitude: 120.9<br>Town/City: Mabini<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
120.9,13.7167,Malimatoc I Elem. School,Latitude: 13.7167<br>Longitude: 120.9<br>Town/City: Mabini<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
120.9,13.7167,P. Anahao Elem. School,Latitude: 13.7167<br>Longitude: 120.9<br>Town/City: Mabini<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
120.9,13.7167,Solo Elem School,Latitude: 13.7167<br>Longitude: 120.9<br>Town/City: Mabini<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
120.932771,13.731136,Talaga East Elem. School,Latitude: 13.731136<br>Longitude: 120.932771<br>Town/City: Mabini<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
120.900001,13.716667,Ligaya Elem. School,Latitude: 13.716667<br>Longitude: 120.900001<br>Town/City: Mabini<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
121.157159,14.04214,Malvar Central School,Latitude: 14.04214<br>Longitude: 121.157159<br>Town/City: Malvar<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
121.165626,14.243062,Covered Court,Latitude: 14.243062<br>Longitude: 121.165626<br>Town/City: Malvar<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
121.154442,14.040556,San Pioquinto Elementary School,Latitude: 14.040556<br>Longitude: 121.154442<br>Town/City: Malvar<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
121.165626,14.243062,Covered Court,Latitude: 14.243062<br>Longitude: 121.165626<br>Town/City: Malvar<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
121.060003,14.08726,Barangay Hall,Latitude: 14.08726<br>Longitude: 121.060003<br>Town/City: Malvar<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: Brgy Hall<br>Status of Center (Open/Closed): <br>Last Updated: 
121.165626,14.243062,Covered Court,Latitude: 14.243062<br>Longitude: 121.165626<br>Town/City: Malvar<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
121.060003,14.08726,Barangay Hall,Latitude: 14.08726<br>Longitude: 121.060003<br>Town/City: Malvar<br>Number of Families: <br>Number of Individuals: <br>Capacity: <br>Category: Brgy Hall<br>Status of Center (Open/Closed): <br>Last Updated: 
